client_id,first_issue_date,first_redeem_date,age,gender,first_name,middle_name,last_name
889253781629,2023-02-06 00:47:18,2025-02-18 05:00:29,54,Other,Tran,Khanh,Thao
100928818679,2024-12-07 00:33:48,2025-05-30 11:52:13,27,Female,Ngoc,Quoc,Mai
139994881664,2020-08-13 02:14:39,2024-05-25 20:45:15,58,Female,Bui,Khanh,Mai
729265891452,2024-02-05 21:36:46,2025-01-14 10:31:25,27,Binary,Ngoc,Thi,Lan
694333669105,2024-04-27 04:36:47,2024-05-16 23:30:52,24,Male,Duong,Khanh,Thuy
507116156910,2022-10-27 18:03:15,2025-05-04 01:01:34,49,Other,Nguyen Thi,Trung,Hanh
728140654318,2022-05-03 01:49:36,2024-12-11 18:00:05,58,Male,Vo,Trung,Hanh
632030855676,2024-11-14 06:09:03,2024-12-15 18:55:24,48,Female,Dang,Tam,Phuong
527743044390,2023-04-10 06:27:28,2024-01-31 00:58:54,23,Male,Ho Thi,Quoc,Quynh
883681351728,2024-10-01 12:52:56,2024-10-20 11:03:21,23,Female,Ha,Hanh,Thuy
225207009270,2023-10-06 04:48:11,2025-04-22 14:30:27,63,Female,Ly,Hanh,Lan
527387478454,2023-09-14 02:05:22,2024-01-22 16:28:15,43,Non-binary,Pham Van,Van,Thao
245291098678,2021-10-26 20:26:56,2022-01-10 20:01:18,59,Non-binary,Tran Thi,Quoc,Tram
137869964082,2024-11-15 15:31:17,2025-05-20 20:10:53,34,Other,Nguyen Van,Van,Linh
848184457075,2022-08-10 08:32:25,2024-02-26 07:57:08,54,Female,Pham,Thanh,Thao
682320375524,2023-06-06 05:28:16,2024-09-25 12:55:47,18,Male,Ngoc,Hanh,Nhi
441681545688,2024-03-05 20:22:22,2024-05-10 18:06:45,37,Other,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Tuan,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
498970352164,2025-05-30 19:29:37,2025-06-02 06:43:54,37,Non-binary,Pham Van,Thi,Quynh
368783662533,2020-03-28 17:54:43,2024-02-17 23:17:39,32,Female,Le Thi,Thien,Ngoc
213318616889,2021-02-28 02:58:05,2022-07-16 01:35:23,27,Binary,Tran,Thien,Thuy
218604398477,2021-12-23 20:32:35,2023-12-03 15:19:34,19,Non-binary,Pham,Duc,Quynh
119178602899,2021-06-09 16:27:24,2021-07-25 23:52:54,43,Binary,Do,Nhat,Tram
303970817773,2021-07-25 21:01:24,2022-08-04 11:01:23,55,Other,Bui,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Minh
637089847762,2024-04-05 03:20:31,2025-03-01 23:40:57,37,Female,Nguyen,Van,Trang
886072001021,2023-05-27 20:29:17,2024-02-18 00:33:31,59,Binary,Le Thi,Van,Lan
436961646881,2024-07-09 14:24:09,2025-02-11 10:18:18,47,Other,Truong,Thanh,Tuyet
357889039494,2025-05-07 07:50:11,2025-05-09 05:37:07,53,Female,Dang,Thi,Linh
445260118080,2021-01-29 02:54:22,2022-09-21 10:47:34,28,Male,Tran Van,Trung,Trang
812840521961,2022-07-17 16:10:29,2023-07-17 08:10:54,20,Male,Ho Thi,Thi,Linh
502859354573,2025-05-07 12:52:30,2025-05-08 16:01:57,54,Other,Le,Tam,Mai
900379804279,2022-02-02 23:20:04,2025-04-06 10:56:15,36,Binary,Ha,Minh,Phuong
335739133908,2023-12-18 05:15:36,2025-04-29 05:52:01,40,Binary,Nguyen,Duc,Nhi
326826298047,2024-11-08 12:09:46,2025-02-26 03:23:12,45,Other,Hoang,Thi,Trang
617341270447,2024-01-30 10:39:56,2024-03-21 10:49:15,42,Binary,Vo,Phuoc,Hanh
311043351556,2022-05-30 08:34:04,2024-09-03 14:42:40,41,Other,Truong,Thien,Thuy
833817100305,2024-09-26 22:06:08,2025-05-16 16:04:59,65,Non-binary,Vu,Khanh,Yen
724847580902,2024-12-31 11:26:28,2025-04-28 16:41:14,37,Non-binary,Tran,Khanh,Tuyet
801120785608,2022-01-12 09:22:56,2023-04-28 20:29:48,63,Male,Nguyen Van,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Thuy
372437008023,2023-06-21 20:42:08,2023-08-25 23:26:46,44,Female,Nguyen Van,Quoc,Tram
465104708480,2023-04-18 10:06:41,2024-06-25 01:08:30,30,Male,Duong,Phuoc,Thuy
733991860977,2024-07-05 17:21:19,2024-08-08 18:00:04,34,Non-binary,Pham,Khanh,Hanh
827564577253,2022-05-05 22:14:43,2025-03-04 01:23:28,53,Non-binary,Ho Thi,Thien,Phuong
952939382408,2025-01-16 03:41:06,2025-05-29 22:54:40,36,Non-binary,Ha,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Hanh
664870417946,2021-01-29 21:24:56,2025-01-31 02:30:54,38,Other,Duong,Khanh,Trang
458118107907,2021-10-09 13:40:44,2024-12-27 03:10:25,40,Female,Vu,Thi,Hanh
631971849392,2023-02-13 21:32:53,2024-03-25 11:46:54,57,Female,Ha,Huu,Tuyet
788377193637,2023-04-02 04:30:28,2023-10-14 19:12:33,46,Other,Ho Thi,Trung,Lan
643852694669,2024-05-05 06:55:49,2024-09-03 18:40:04,65,Non-binary,Nguyen Thi,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]","[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
741698491911,2024-06-20 07:51:51,2024-06-26 01:30:34,19,Other,Phan,Huu,Linh
585781917341,2023-08-05 23:06:34,2024-01-16 08:49:00,29,Other,Truong,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Thuy
865075034558,2024-04-18 11:41:41,2024-09-18 07:28:28,23,Non-binary,Ha,Duc,Thuy
698022729012,2024-08-25 05:02:10,2025-04-18 15:37:13,36,Female,Pham,Duc,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
228561758938,2020-07-21 04:19:54,2025-03-23 08:42:39,53,Non-binary,Hoang,Duc,Tuyet
868344537112,2024-12-08 11:35:36,2025-03-20 12:35:28,33,Other,Nguyen Thi,Tuan,Phuong
275921985190,2025-05-27 19:08:14,2025-06-02 16:05:01,53,Binary,Hoang,Khanh,Ngoc
303687830408,2024-05-13 11:38:19,2024-08-06 16:27:38,48,Male,Ly,Huu,Hanh
126107550021,2022-07-28 01:20:51,2023-07-31 13:53:00,50,Other,Nguyen Van,Khanh,Yen
509325393278,2023-03-11 15:55:38,2024-12-03 20:31:33,50,Male,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Nhat,Thuy
803754411015,2022-06-25 10:14:46,2025-02-21 01:23:51,39,Female,Dang,Khanh,Trang
847285797037,2023-05-21 09:25:04,2024-09-28 15:36:02,27,Binary,Do,Phuoc,Hoa
697894258091,2023-12-02 16:43:28,2024-03-15 10:06:29,28,Binary,Hoang,Thi,Hoa
447463840079,2024-10-29 00:26:10,2024-11-18 01:01:30,56,Other,Ha,Thanh,Lan
458591380029,2025-02-02 15:28:12,2025-04-19 16:46:28,56,Other,Pham Van,Thanh,Hanh
424198244962,2021-03-18 17:20:31,2021-10-27 11:27:51,44,Female,Truong,Hai,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
811739234133,2020-01-15 13:27:52,2023-11-19 18:24:55,51,Non-binary,Duong,Nhat,Hoa
816827216752,2024-07-02 12:23:41,2025-03-15 17:59:43,24,Female,Do,Hanh,Quynh
157093647598,2021-04-14 07:20:10,2023-01-22 03:52:28,20,Male,Nguyen Thi,Duc,Minh
300162241331,2024-08-26 06:18:37,2025-01-07 05:31:11,40,Male,Le Van,Huu,Phuong
454297012598,2020-10-05 12:11:57,2021-12-28 07:37:26,60,Non-binary,Ngoc,Minh,Mai
946747627994,2020-04-16 11:04:34,2022-09-10 20:19:37,31,Female,Duong,Van,Thuy
552289922531,2025-01-06 14:59:13,2025-01-15 20:00:07,37,Female,Ha,Khanh,Minh
728872924568,2021-08-19 12:36:31,2023-08-30 01:30:48,19,Female,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Van,Linh
717309992051,2022-10-27 00:35:08,2023-09-16 14:23:12,23,Female,Tran Thi,Hai,Yen
298036855557,2024-05-03 00:51:35,2025-05-30 15:27:07,65,Male,Ho Thi,Thi,Trang
892367688092,2020-11-12 16:06:10,2022-10-04 12:44:50,60,Non-binary,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Tuan,Minh
402541623182,2024-01-21 12:20:00,2024-11-28 19:38:28,63,Male,Tran Van,Hai,Hoa
233622666341,2021-12-16 19:38:41,2024-09-21 11:57:33,22,Other,Ngo,Van,Linh
154841280936,2024-03-14 19:47:56,2024-07-16 16:00:16,23,Male,Le Thi,Thien,Trang
433699903887,2025-02-15 14:51:22,2025-05-12 11:05:46,21,Female,Dang,Tam,Thuy
972602265526,2020-03-09 20:58:26,2024-11-17 16:02:53,28,Non-binary,Vu,Hai,Phuong
117865823751,2022-07-21 21:52:21,2022-09-15 15:50:59,42,Binary,Le,Trung,Quynh
779860344651,2020-06-15 23:21:28,2024-09-13 07:23:04,48,Non-binary,Do,Minh,Lan
